TEFF   5777.  GRAVITY 4.43770 LTE 
TITLE  [0.0] VTURB=1.0 KM/SEC  L/H=1.25 NOVER NEW ODF                           
FLUX  285   249.50        1.201573E+15   4.8792E-08   3.4062E-07   0.14325
FLUX  286   250.50        1.196776E+15   7.3031E-08   3.5291E-07   0.20694
FLUX  287   251.30        1.192967E+15   3.2739E-08   3.5533E-07   0.09214
FLUX  288   251.80        1.190598E+15   2.2804E-08   1.1504E-06   0.01982
FLUX  289   252.50        1.187297E+15   2.3425E-08   1.1630E-06   0.02014
FLUX  290   253.50        1.182613E+15   3.4397E-08   1.1809E-06   0.02913
FLUX  291   254.50        1.177967E+15   4.5102E-08   1.1988E-06   0.03762
FLUX  292   255.50        1.173356E+15   1.1357E-07   1.2168E-06   0.09333
FLUX  293   256.50        1.168782E+15   9.5812E-08   1.2349E-06   0.07758
FLUX  294   257.50        1.164243E+15   1.4846E-07   1.2532E-06   0.11847
FLUX  295   258.50        1.159739E+15   1.2854E-07   1.2716E-06   0.10109
FLUX  296   259.50        1.155270E+15   1.0797E-07   1.2901E-06   0.08369
FLUX  297   260.50        1.150835E+15   8.1077E-08   1.3088E-06   0.06195
FLUX  298   261.50        1.146434E+15   7.5023E-08   1.3275E-06   0.05651
FLUX  299   262.50        1.142067E+15   1.1083E-07   1.3465E-06   0.08231
FLUX  300   263.50        1.137732E+15   2.4796E-07   1.3786E-06   0.17987
FLUX  301   264.50        1.133431E+15   3.6385E-07   1.3974E-06   0.26037
FLUX  302   265.50        1.129162E+15   5.0549E-07   1.4165E-06   0.35686
FLUX  303   266.50        1.124925E+15   3.0927E-07   1.4357E-06   0.21542
FLUX  304   267.50        1.120720E+15   3.5557E-07   1.4550E-06   0.24438
FLUX  305   268.50        1.116546E+15   4.4157E-07   1.4744E-06   0.29949
FLUX  306   269.50        1.112403E+15   3.1693E-07   1.4939E-06   0.21214
FLUX  307   270.50        1.108290E+15   3.9256E-07   1.5282E-06   0.25687
FLUX  308   271.50        1.104208E+15   2.5744E-07   1.5471E-06   0.16640
FLUX  309   272.50        1.100156E+15   1.8155E-07   1.5661E-06   0.11593
